,game_id,event_type,killer,deaths,assists,x,y,timestamp
0,76144,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,0db191ec-694f-54e2-8a1b-9f56e7280d07,['510a8fa0-ded5-52d3-9787-1a6edcbfe7b6'],4179,13312,7.8761
1,76144,CHAMPION_KILL,01a08588-9849-5bde-a7df-258cb0afb283,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,"['e63ee13e-fa9e-5efc-9079-e183d7292658', '2a54844e-d147-50ea-812b-207521a6d520', 'e8ce74a9-be29-59fb-bc37-c8ccd505848a']",10651,4845,15.080883333333333
2,76144,CHAMPION_KILL,510a8fa0-ded5-52d3-9787-1a6edcbfe7b6,2a54844e-d147-50ea-812b-207521a6d520,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e']",9412,8156,18.649183333333333
3,76144,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,e8ce74a9-be29-59fb-bc37-c8ccd505848a,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",10232,7242,23.46
4,76144,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,2a54844e-d147-50ea-812b-207521a6d520,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",10336,5196,24.02
5,76144,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,0db191ec-694f-54e2-8a1b-9f56e7280d07,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",9776,5644,24.073083333333333
6,76144,CHAMPION_KILL,e8ce74a9-be29-59fb-bc37-c8ccd505848a,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,['01a08588-9849-5bde-a7df-258cb0afb283'],8590,6219,24.5601
7,76144,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,01a08588-9849-5bde-a7df-258cb0afb283,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",9236,6694,24.622366666666668
8,76144,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,e8ce74a9-be29-59fb-bc37-c8ccd505848a,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",8468,7126,24.6671
9,76144,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,e63ee13e-fa9e-5efc-9079-e183d7292658,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",4939,10123,26.15235
10,76144,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,01a08588-9849-5bde-a7df-258cb0afb283,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",4828,10928,26.224616666666666
11,76144,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,0db191ec-694f-54e2-8a1b-9f56e7280d07,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",7106,12687,26.4617
12,76144,CHAMPION_KILL,2a54844e-d147-50ea-812b-207521a6d520,510a8fa0-ded5-52d3-9787-1a6edcbfe7b6,,9034,13985,26.686783333333334
13,76144,CHAMPION_KILL,2a54844e-d147-50ea-812b-207521a6d520,26e416f6-c017-5ef4-af1d-349a4d2f2809,,9363,13603,26.802133333333334
14,76144,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,0db191ec-694f-54e2-8a1b-9f56e7280d07,['d62acbf0-3789-5644-ad7d-d0bd5de96b0c'],12411,5134,28.938433333333332
15,76144,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,e63ee13e-fa9e-5efc-9079-e183d7292658,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",9859,5258,29.14335
16,76144,CHAMPION_KILL,01a08588-9849-5bde-a7df-258cb0afb283,530e8532-97dd-5619-97cf-ef007864c01e,['2a54844e-d147-50ea-812b-207521a6d520'],7437,7274,29.725483333333333
17,76144,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,e63ee13e-fa9e-5efc-9079-e183d7292658,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",6129,8547,31.674533333333333
